Report generated on: 04-08-2024 05:36:21
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"","refined petroleum products consumption (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-2-SOM-TBPD.A","        Somalia","","","","","","","","7.9","9.199999998","9.100000001","8.9","9.199999998","9.100000001","9.7107","7.20654","7.20659","7.40669","6.70646","4.01319","3.70316","3.90319","3.90319","3.90319","3.90319","3.90319","3.90319","3.903192","4.823817486338801","4.964449347945203","5.36402290410959","5.36402290410959","5.353006448087435","5.41691879452055","5.4567306301369864","5.52660273972603","5.461994535519123","5.439232876712333","5.590136986301372","5.590136986301372","5.57486338797814","5.590136986301372","5.590136986301372","5.79082","5.893011","5.8653780275","5.8930136987","5.883350630136","5.617568134200866","5.386596876712328","5.555944052054795"
"INTL.54-2-ZAF-TBPD.A","        South Africa","","","","","","","","312","324.000000001","348.999999999","338.000000001","360","349.999999999","350.2","344.9","341.6","348.9","375","402.4","411.4","401.6","409.5","421.5","427.6","439.7","451","465","457.9260896174869","458.241100273972","475.4420767123282","490.2105994520549","503.9100179834964","506.1169578082193","500.9230345205477","586.5343747945199","614.0550098360663","587.9031693150682","592.46967890411","660.8462695890406","623.4283377049177","640.3987156164386","610.6699998783595","634","626","659","674","622.536465753424","545.2808949154555","582.9117808903865","601.2377394465753"
"INTL.54-2-KOR-TBPD.A","        South Korea","","","","","","","","537.5","536","534","561","554.150273","551.035616","591.745206","626.720547","745.789618","860.079452","1048.260274","1263.331507","1526.745902","1684.131507","1839.81644","2007.739726","2100.953552","2254.972603","1916.564383","2083.786302","2135.330601","2132.041098","2149.153426","2175.383562","2155.120218","2191.336986","2179.904109","2240.509589","2142.308744","2188.50137","2268.569864","2259.372604","2321.612022","2328.29589","2347.8","2473.147945","2603","2627.306849","2564.052055","2596.194521","2448.352458","2555.547946","2547.309589"
"INTL.54-2-SSD-TBPD.A","        South Sudan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","9.709535519125685","10.276849315068501","10.632739726027388","13.060657534247001","12.591534246576002","11.038493150684","11.349287671233","12.920109589041001","12.33664848087432","13.46127620158727","13.884480460273975"
"INTL.54-2-ESP-TBPD.A","        Spain","","","","","","","","990.2","941","1003","1011","851.789618","857.663014","866.131506","895.210959","982.527322","981.143189","1012.805479","1075.178082","1107.846995","1059.328767","1127.813699","1188.178082","1200.614753","1267.847351","1356.150355","1396.161643","1433.527322","1492.489687","1504.616799","1542.628179","1571.437158","1607.257534","1588.169863","1611.139726","1547.002732","1467.490411","1441.035616","1385.276711","1300.909836","1208.153425","1199.673973","1246.586302","1290.0847","1297.372603","1332.068494","1327.964383","1088.483607","1192.109589","1289.049315"
"INTL.54-2-LKA-TBPD.A","        Sri Lanka","","","","","","","","34","34","35","35.999999999","39","33","31.24698","36.3","34","31.7","35","34.1","36.2","41.2","45.2","47.5","54","60.7","61.5","65.5","78.94732786885241","77.02526684931506","80.48728767123292","80.26365917808211","84.77161639344263","87.80085698630141","86.83701150684931","88.60337972602747","86.38406666666671","82.6963232876713","88.83489205479457","101.68522520547947","109.22439781420773","95.47760438356164","105.81179835616443","108","124","126.34479452054795","124.41331506849315","131.061068493151","112.8033269687546","115.81037130271984","121.41105991842272"
"INTL.54-2-SDN-TBPD.A","        Sudan","","","","","","","","22","23","25","24","22","25","28","26.9","29.5","28.5","25.5","36.5","33.2","31.3","28.1","26.4","26.4","27.2","27.3","29.3","45.271531147540955","48.28820054794522","58.580882191780844","61.699157260273964","68.67999890710384","80.14584109589048","96.33501589041099","102.1185764383562","111.36663606557373","113.03221479452053","117.36312657534255","110.89561643835623","106.58947431693989","105.85617315068494","106.88835397260276","118.148246","139","137","135","137.728767123288","136.14294505094983","128.41728538504205","127.21072828838403"
"INTL.54-2-SUR-TBPD.A","        Suriname","","","","","","","","13.999999999","11.999999999","11","8.000000001","6.7","8.599999998","8.54657","7.12117","7.921","8.621","10.464","9.76353","9.16336","9.54235","9.44235","9.74235","9.5","9.9096","9.88493","9.884931506849314","9.992239344262305","9.738791875945216","11.165307397260275","9.613256986301376","11.213590491803274","11.294730082191787","12.430717150684929","11.450553095890417","14.070869398907098","14.490180273972605","16.57359391780821","13.365050361643833","15.779976644808743","14.740986597260278","15.231405632876713","14.733949","13.808216","14.877555342465753","15.05450565503579","15.77654794520548","14.752191780821919","14.140453073643837","14.880937632876746"
"INTL.54-2-SWE-TBPD.A","        Sweden","","","","","","","","526.8","471","402","365","346.275956","357.19452","371.096955","364.432876","350.098361","335.539726","335.706849","340.10685","370.887979","364.986302","390.241097","388.290412","413.161201","393.953425","401.180822","392.331507","361.663935","368.758904","373.167125","370.268493","368.393443","361.219178","361.30411","356.687671","349.751366","323.164383","341.252055","320.663015","306.696722","305.057535","301.953425","300.783562","316.002732","320.871232","289.893151","294.827398","267.833334","299.958904","288.569863"
"INTL.54-2-CHE-TBPD.A","        Switzerland","","","","","","","","307.1","251","237","259","249.180329","271.041004","271.104108","263.594521","264.606558","261.41096","260.953424","274.580822","276.814208","263.052056","259.386301","262.961645","266.765067","265.261779","275.002425","277.817275","270.410355","276.306849","263.265753","265.797261","264.721311","266.597259","265.852055","254.449315","262.286885","255.583562","260.616438","241.936986","245.631147","250.706849","230.39726","226.879953","228.172131","224.717809","222.117808","219.958905","179.68306","187.67033","190.78215"
"INTL.54-2-SYR-TBPD.A","        Syria","","","","","","","","110","120","121","139","153.999999999","163.999999999","164.7","179.1","191.3","199.3","204.3","177.4","183.2","208.1","223.6","225.5","230.4","240.9","247","255","237.49585573770491","241.1705030136987","246.34387178082193","233.79446575342484","264.40594207650275","333.3829380821915","351.9672953424653","371.4485983561648","379.9970262295074","331.23885150684913","307.60781589041096","284.93349041095934","212.36897704918033","146.04235616438356","127.04235616438356","122.04235616438356","124.035694","127.63115068493151","160.68287671232878","137.86679452054796","131.43545440019196","127.31732546546061","137.9726378082964"
"INTL.54-2-TWN-TBPD.A","        Taiwan","","","","","","","","379.999999999","340","330.000000001","337.000000001","384.000000001","378","404.3","418.9","482.3","520.6","540.6","545.4","557.1","616.1","658.9","736.8","779.8","775.2","808","851.9","867.7665830440418","906.1060672882913","918.4116563699658","961.5328427281479","983.5708822178926","987.4366861699665","996.3887532222788","1044.188579283931","984.1106272692892","977.8335408063584","1020.3802008020157","944.0388994880337","935.2281833572877","938.0336947489956","947.219531262876","974.166931","978.521291","950.2721992788106","970.7384540671835","998.095297179099","893.4977629325234","975.1505345277038","1022.3096484986302"
"INTL.54-2-TJK-TBPD.A","        Tajikistan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","19.5","15.5","12","13","15.1","16.6","19","28.6","3.940643715846991","5.635768767123291","6.602073424657531","5.883635068493146","6.9613781420765","6.029953972602741","7.523399452054795","10.415310684931514","10.846061202185796","10.484899726027404","11.067718356164377","11.656184109589038","15.744689617486337","18.352623561643842","22.617768767123298","22.076101","23.757091","21.01827397260274","22.2203828154","26.234410958904107","27.81631064344171","27.997412602672895","27.81631064344171"
"INTL.54-2-TZA-TBPD.A","        Tanzania","","","","","","","","12.999999999","15.999999999","15","12.999999999","15","15","18.02086","15.9","17","16.4","18.09831","15","16.5","17.1","15.4","15","15.1","15.2","15.5","16.2","17.06286885245902","19.068383561643838","21.90580821917809","23.383397260273995","29.661639344262333","30.20821917808215","31.494684931506804","30.31816438356163","31.29054644808739","29.027534246575364","34.744465753424635","43.90882191780822","56.18745901639346","59.130849315068474","58.70465753424661","54.434791","55","54","55","52.781917808218","50.39823615249411","56.14201182687264","57.90704074246591"
"INTL.54-2-THA-TBPD.A","        Thailand","","","","","","","","224","214.000000002","198.999999999","214.000000002","233.000000001","225","234.3","260.2","283.4","348.1","407.1","436.9","475","544.9","603","678.7","749.7","781.5","737","730.9","739.5895374918381","739.1102038287233","835.4979841819596","913.9162374291367","1006.7859372306422","1001.9096557456711","1000.0149609166883","1001.7191946790718","975.4076980582183","1027.0314308951502","1088.4829622675968","1107.6956819712238","1158.433172766952","1261.6797166675278","1252.0743702110803","1257.182648","1297.189022","1388.7436181972346","1414.435319031619","1284.830998879988","1184.7368566887374","1190.6951101328768","1248.2781442986302"
"INTL.54-2-BHS-TBPD.A","        The Bahamas","","","","","","","","27.999999999","29.000000001","25","19","17","14.999999999","15.1","16.8","15.893","18.17214","19.129","17.2","14.71732","15.52496","16.9","19.9","22.4","22","24.7","21.9","25.918032786885252","26.46301369863009","27.441095890410953","19.61917808219178","21.55464480874317","20.81917808219178","24.063013698630144","27.572602739725987","27.08196721311475","20.46575342465753","21.408219178082195","18.698630136986303","21.398907103825092","20.08493150684931","19.819178082191787","19.147941","19.98087","23.8","25.7835616438","25.783561643800002","21.71278439462186","21.187723986630136","22.297248649817845"
"INTL.54-2-TLS-TBPD.A","        Timor-Leste","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.1472465753424665","1.2402185792349723","1.2479616438356167","1.2727452054794528","1.3187260273972596","1.444674863387974","1.6194164383561638","1.6887671232876678","1.753013698630136","2.0641420765027285","3.100509589041092","3.5501534246575317","3.48111","3.402741","3.4703827398","3.5182578082","3.545631232876","3.3602599535519118","3.991617534246575","4.184655452054795"
"INTL.54-2-TGO-TBPD.A","        Togo","","","","","","","","4.100000001","3.8","3.700000001","3.999999999","4.7","4.399999999","3.6","3.53308","3.629","4.324","4.1258","6.7568","4.9","3.52135","4.1","4.1","4.1","4.3","4.3","6.7","6.4826229508196755","5.760630136986298","6.361890410958905","8.04079452054795","7.977240437158468","7.82191780821918","6.652273972602738","7.192547945205477","9.031010928961756","17.137342465753427","15.845917808219173","14.414739726027399","12.814262295081964","13.336410958904105","10.038657534246548","7.540026602739","10.942564136987","9.617506849316","10.76695890411","10.048383561643","9.594511641754016","12.008395479452053","12.385923263013698"
"INTL.54-2-TON-TBPD.A","        Tonga","","","","","","","","0.2","0.3","0.3","0.3","0.3","0.3","0.18634","0.42117","0.53155","0.65363","0.65363","0.668","0.63893","0.6393","0.86688","0.78806","0.88756","0.93042","0.94571","0.9457260273972602","0.7387756830601092","0.6688761643835617","0.7278150684931504","0.8799917808219181","0.8087179781420761","0.8613797260273971","0.9769197260273973","0.8261580821917814","0.8948467213114758","0.9802402739726028","0.8930060273972601","0.844251506849315","0.8356410491803283","0.7974307671232879","0.8701529589041102","0.910005","0.9491","1.144566849219","1.003783890392","1.16891479452","1.107802098360656","0.8947341022797455","0.9380041561643837"
"INTL.54-2-TTO-TBPD.A","        Trinidad and Tobago","","","","","","","","42","39","30.000000002","25.999999999","24.999999999","24","23.1","20.6","18.5","21.1","20.3","21.5","21.8","21.3","24","21.7","20.4","22.4","21.8","23.5","34.060372677595616","32.6495682191781","35.85256328767128","45.8342717808219","43.260121311475416","50.124522739725975","49.407378630137","51.91544986301379","50.509629508196795","49.30795726027397","46.473786301369806","47.45693698630137","43.15358907103831","51.800317808219184","48.50552219178083","51.357608","52.460994","46.01534246575343","41.830657534246576","35.46712328767123","32.91384313349376","30.85024513270128","32.46576097808227"
"INTL.54-2-TUN-TBPD.A","        Tunisia","","","","","","","","52","57","52","59","57","55","61.5","52.1","61.1","62.9","62.5","68","72.1","73.8","74.5","70.6","72.5","77.9","81.1","79.1","85.84828743169398","88.21712767123294","86.96150794520553","87.34604931506847","90.57729836065567","93.07371835616435","93.0011583561644","93.99839013698634","91.92395956284157","87.93691068493153","87.6664580821918","81.10048547945206","85.79556612021864","87.96154958904106","95.73095671232876","102","98","101.32608219178123","105.0994246575339","107.65904109589","97.64687562539328","104.76435095948798","108.0580002739726"
"INTL.54-2-TUR-TBPD.A","        Turkiye","","","","","","","","313.2","280","327","342","343.428961","359.443836","387.536986","440.528767","435.636612","447.835617","476.983563","466.156166","491.964482","565.430137","541.8","608.276711","633.663935","630.583562","629.068494","626.626456","666.882515","618.680913","657.726027","644.972603","661.371585","659.334248","677.586301","689.805479","677.685794","703.164384","674.849314","655.339726","688.510929","746.821917","762.681967","881.542916","942.132577","990.812694","958.375859","987.315599","921.352411","973.689","1019.064341"
"INTL.54-2-TKM-TBPD.A","        Turkmenistan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","75","66.6","62.9","63","61.7","65.7","58.2","53.9","93.80924043715854","94.46518356164381","106.76637479452044","110.72129424657535","114.2741825136612","116.35891835616434","115.79365041095892","117.26850301369872","119.59466885245912","110.82788493150682","121.02599780821915","125.87352109589023","131.60758797814208","143.53327123287664","155.14891726027392","151","149","150.5924109589041","152.13553424657533","153.40578082191783","152.18597522357797","147.30221327942317","152.18597522357797"
"INTL.54-2-TCA-TBPD.A","        Turks and Caicos Islands","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0889397550684931","0.0889397550684931","0.0889395506849315","0.0978343232876713","0.0978343232876713","0.46268306010929","0.492564383561644","0.655907726027397","0.674465753424658","0.693005464480874","0.817534246575342","0.940164383561644","1.10367123287671","1.17199453551913","1.18542465753425","1.22630136986301","1.22630136986301","1.22295081967213","1.23652054794521","1.32849315068493","1.369369","1.416584","1.5328767123","1.5328767123","1.579884931506849","1.33045368579235","1.583972602739726","1.666919531506849"
"INTL.54-2-USIQ-TBPD.A","        U.S. Pacific Islands","","","","","","","","1.1","1.1","1.1","1.1","1","0.9","0.8","0.8","1.11912","1.88591","1.98591","1.98591","1.98568","1.88591","1.88591","1.98591","1.98568","1.98591","1.98591","1.985917808219178","2.0082513661202146","2.013753424657539","2.013753424657539","2.013753424657539","2.0082513661202146","2.013753424657539","2.06","2.06","2.06","2.06","2.41","2.06","2.06","2.06","2.06","2.06","2.06","2.06","2.06","2.07068835455","2.01","2.01","2.0100000000000002"
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-2-VIR-TBPD.A","        U.S. Virgin Islands","","","","","","","","20","20","20","20","20","20","20","20.00000000000001","19.999999999999996","19.99999999999999","20","20.000000000000007","19.999999999999993","19.999999999999996","19.999999999999993","19.999999999999993","20","20","19.999999999999996","20","66.08131147540988","91.69868493150689","93.2443150684932","108.77621095890412","110.89677049180334","108.74794520547945","115.54520273972597","109.42243835616439","62.28574043715854","56.65715616438351","51.72864657534248","35.60336438356163","19.530912568306007","10.1315205479452","20.479452054794525","20.1986301369863","16.439537132961355","16.439537132961355","16.439537132999998","16.439537132961355","15.355580924994298","16.183987063252413","16.032589413238927"
"INTL.54-2-UGA-TBPD.A","        Uganda","","","","","","","","5.000000001","3.199999999","3.8","3.7","3.8","4.1","4.39","3.9","5.9","5.41625","5.83178","6.33178","6.63169","6.83178","7.03178","6.93178","7.03169","7.23178","8.2498","8.249808219178082","9.622149364754097","9.886448951178082","9.998090995726033","10.492881077863013","11.040167584153004","13.748356700273968","16.299057413698634","19.763679344958913","19.7182395703279","21.418281277862985","24.650482308767167","26.269372568356147","25.319978336875145","26.54368083956123","32.02884587873075","31.920775438356","33.428012547945","37.355782979542","40.816602739726","40.900328767123","39.053304980874316","41.806332163394124","43.12066670136986"
"INTL.54-2-UKR-TBPD.A","        Ukraine","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","813","570.2","495.3","484","392.2","373.2","365.2","373.1","259.80271038251357","295.33733041095917","303.4758805479452","315.71583780821874","314.5500273224043","320.0823923287679","324.4674575342467","351.36324054794585","334.4938338797815","322.8291090410967","306.26920986301434","291.9123945205474","262.2305534246577","242.13923397260288","245.72688876712326","222.628849","246.621666","267.3628493150685","241.76928767123283","248.1356438356165","247.7843848544582","258.9178925659615","247.7843848544582"
"INTL.54-2-ARE-TBPD.A","        United Arab Emirates","","","","","","","","75","137.000000001","148","149","153","184.999999999","207.7","210.3","236.4","242.7","242.9","301.1","304.9","309.8","317.4","315.8","306.1","316.8","323.2","324.3","427.1428415300543","514.9270542465753","490.7937698630142","486.7135682191777","504.246042622951","524.5779145205474","561.8877567123291","586.5646095890414","628.8465103825135","622.5269019178082","645.0072827397256","703.795897260274","718.8539693989076","777.6545758904107","789.1586496547947","922.3439127561644","894.39589","902.5406849315068","897.1608493150686","863.7325205479453","824.7066095598558","870.0740471447974","938.5030133718628"
"INTL.54-2-GBR-TBPD.A","        United Kingdom","2341","2210","1911","1892","1905","1938","1971","1725.6","1590","1590","1531","1825.450821","1617.40274","1636.915069","1610.88767","1691.554644","1730.621917","1775.969863","1802.567123","1814.680327","1828.668494","1832.701371","1816.167124","1851.628416","1810.049315","1792.336986","1811.331507","1765.439891","1746.986301","1738.638356","1759.364383","1789.248635","1819.043835","1805.457533","1750.663014","1729.368853","1643.989041","1625.635615","1582.334246","1534.639346","1512.421918","1517.758904","1559.917809","1599.106556","1619.265754","1605.484931","1562.435616","1211.202185","1252.106848","1384.336986"
"INTL.54-2-USA-TBPD.A","        United States","17307.679","16652.71","16321.959","17461.066","18431.419","18846.622","18512.54","17055.35519125683","16057.131506849315","15295.17808219178","15230.545205479451","15725.15300546448","15725.860273972603","16280.109589041096","16664.49589041096","17282.73224043716","17324.594520547944","16987.991780821918","16713.312328767122","17032.47267759563","17236.74794520548","17718.060273972602","17724.591780821916","18309.079234972676","18620.320547945204","18917.178082191782","19519.30410958904","19701.005464480873","19648.657534246577","19761.254794520548","20033.64383561644","20731.122950819674","20802.16112328767","20687.417556164382","20680.378057534246","19497.96407377049","18771.399553424657","19177.537106849315","18895.505293150683","18482.352961748635","18966.517679452056","19100.465909589042","19531.631558904108","19691.898456284154","19951.92395890411","20511.58953150685","20542.85444931507","18185.90919398907","19889.879884931506","20010.204594520546"
"INTL.54-2-URY-TBPD.A","        Uruguay","","","","","","","","39.999999998","35.999999999","34.000000001","27.000000001","25.999999999","23.999999999","23.4","26.6","33.8","32.01206","31.5","29.5","32.4","35.4","33.8","30.5","34.3","36.94676","44","48","43.174880874316955","42.23022136986298","33.326492054794535","35.86541369863015","44.710309289617506","44.74779945205484","48.321961643835614","46.13643726027394","62.57377267759564","64.10195068493148","53.8014454794521","60.38633315068485","65.10649289617486","58.168710136986356","52.04749260273976","53.127068","53.152082","47.2974794520548","49.82260273972604","50.22323287671233","47.49190070178988","49.15896945149701","51.73324715068507"
"INTL.54-2-UZB-TBPD.A","        Uzbekistan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","191.1","177.8","173.4","183.8","143.2","141","147.4","142.2","141.17605136612022","138.2413355191257","137.03524043715854","142.44037814207647","131.74160655737694","105.44385464480864","102.84755409836052","93.02580273972596","89.66732677595624","92.65144000000004","82.23517698630138","75.79114739726019","68.01186849315071","63.53126465753422","59.54479342465756","86","90","91","95","98.16676712328768","91.27008306079577","99.51208036248426","91.27008306079577"
"INTL.54-2-VUT-TBPD.A","        Vanuatu","","","","","","","","0.800000001","0.699999999","0.699999999","0.699999999","0.699999999","0.800000001","0.74555","0.64555","0.84543","0.74555","0.74555","0.67","0.34024","0.34034","0.34034","0.34034","0.34024","0.34034","0.34034","0.3403561643835616","0.6190163934426235","0.6877226082191783","0.6669441863013701","0.784422473972602","0.6295724754098363","0.6313053791780823","0.5863846493150683","0.9452869330684935","0.9286627475136613","1.0786623951506857","1.0934698649589045","1.2621494246575347","1.0423366939890708","1.0065556712328774","1.154913589041096","1.073166","1.097132","1.226930986238","1.582361013738","1.525039479452","1.4451185743445316","1.6047963341948348","1.6824057397260275"
"INTL.54-2-VEN-TBPD.A","        Venezuela","","","","","","","","399.999999999","433.000000001","427","399.999999999","379.000000002","383.000000001","401.2","403.4","395.4","387.1","394.9","405.1","413.8","428","438.8","448.8","442.3","455.1","456.8","460.6","482.648715846995","529.6188767123288","536.294931506849","504.4244657534239","568.8164207650274","641.6924383561646","643.0354794520545","656.5794971452052","727.0666939890713","746.1849863013692","774.710904109589","725.8372183671232","840.5785134098361","761.5573215123288","779.6491484821918","682.0238832986302","709","644","582","470.58476712328763","351.0398082191781","336.2342331780822","366.9639999534258"
"INTL.54-2-VNM-TBPD.A","        Vietnam","","","","","","","","24","26","26","27","27","27.999999999","28.5","34.6","40.7","45.8","53.43111","56","61.20111","76.80111","85.20111","95.00111","116.2","127.9","135.4","159.1","165.38243169398916","182.5828219178082","207.33134246575344","222.87613698630145","257.36655737704905","264.1734794520546","258.90967123287675","286.5038630136989","296.67188524590205","320.27979178082234","339.38749369863064","367.4995221917806","372.82267322404306","378.22466630136944","378.811036712329","415","445","459.2544657534247","477.7936438356164","495.497643835616","470.67472684449154","471.5109832945281","494.3136579178082"
"INTL.54-2-WAK-TBPD.A","        Wake Island","","","","","","","","9.000000001","9.000000001","9.000000001","9.000000001","9.000000001","8.9","8.9","8.9","8.8","8.8","8.6","8.6","8.7","8.7","8.7","8.8","8.9","9","9","9","8.978661202185796","9.003260273972606","9.156712328767124","9.156712328767124","9.131693989071039","9.091452054794521","9.3","9.3","9.3","9.3","9.076","9.3","9.3","9.3","9.3","9.3","9.3","9.454657534247","9.494109589041","9.515487977369","8.35","8.35","8.35"
"INTL.54-2-ESH-TBPD.A","        Western Sahara","","","","","","","","1.099999999","1.099999999","1.2","1.2","1.2","1.3","1.25574","1.27746","1.27699","1.27746","1.37746","1.37746","1.37699","1.31393","1.31393","1.47746","1.47699","1.47746","1.47746","1.4774794520547945","1.6975409836065574","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.6975409836065574","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.6975409836065574","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.7021917808219187","1.70219","1.697537","1.745479452121","1.745479452121","1.745479452121","1.666655207650273","1.7586030273972602","1.8138912246575345"
"INTL.54-2-YEM-TBPD.A","        Yemen","","","","","","","","45","46","53.999999999","50","62","69","66.4","66.1","67.7","73.4","76.3","78.8","84","70","65.6","73","73.4","78.1","84.9","61","101.31571147540984","109.48473643835614","111.29364602739716","126.87330410958911","133.9887256830601","141.29956712328763","141.27665534246586","150.03266191780818","156.19581530054643","165.80078027397272","148.81314191780828","127.29563178082192","112.8044775956284","156","154","73.26071232876713","62.270179","59","57","75.71213698630137","55.43424524233357","53.51860218004109","60.120494308119824"
"INTL.54-2-ZMB-TBPD.A","        Zambia","","","","","","","","16.000000001","14","14","14","12.999999999","12","11.89598","12.6","13.68403","13.476","13.4","11.3","13","10.8","10.7","10.8","11.2","11.2","11.9","11.2","10.718783606557375","11.279935342465754","11.939433424657526","12.622072328767114","13.245100546448096","13.759476164383553","14.283294246575343","10.617536438356163","12.228280874316937","12.68237150684931","13.326287123287667","15.795933150684927","19.30291506849315","19.374688219178065","22.255917808219177","23.68489","23.09290857063","25.72905530621909","28.705045580685198","25.327388566691","29.584024976546797","33.01633613241433","34.054325065753574"
"INTL.54-2-ZWE-TBPD.A","        Zimbabwe","","","","","","","","12.999999999","15.000000001","12","15.000000001","15.000000001","15.000000001","16.1","17.58473","17.6","19.4","20.7","23.7","21","22.3","22.9","24.4","27.9","30.6","30.6","30.6","22.058879781420803","21.832602739726035","19.531315068493175","15.86849315068493","13.300000000000002","14.327260273972602","13.776684931506848","13.532684931506845","11.553852459016397","11.447041095890409","12.743561643835623","23.221616438356133","26.28002732240433","29.272465753424623","26.633205479452084","27.698081438356","25.450366547945","24.58183561641","30.493643835518","27.261561643837002","26.03054841018102","28.037356924125948","28.918813520548024"
